epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
32,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch032_train_16_ha_seg020_proc_spk1.wav,epoch032_train_16_ha_seg020_proc_spk1.wav,1.116,0.0034095026,0.0034484863,1.3795097e-05,0.20757078,0.0,False,0.098724,35790,202.75321631731435,941.7638577308984,135.26785714285714,7.415555e-05,0.9999669,2.5107014e-05,7.836068e-06,0.7697683,811.9811,1.41070195e-05,True,True,True
30,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch030_train_08_ha_seg004_proc_spk0.wav,epoch030_train_08_ha_seg004_proc_spk0.wav,4.0,0.0093275765,0.009552002,3.241454e-05,5.5682354,0.0,False,0.2065021,128078,111.80598827685311,684.4079749860011,58.96577380952381,3.5497946e-05,0.99998635,1.0856361e-05,2.9692696e-06,0.7436053,816.9471,5.070042e-06,True,True,True
32,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch032_train_16_ha_seg020_proc_spk0.wav,epoch032_train_16_ha_seg020_proc_spk0.wav,1.116,0.0074035176,0.007537842,3.1417403e-05,0.9787243,0.0,False,0.15616694,35790,155.4027933968889,779.5550353779205,132.36607142857142,7.1618364e-05,0.99996966,2.3898569e-05,6.457198e-06,0.76982963,811.9562,1.0832655e-05,True,True,True
4,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch004_train_16_ha_seg020_proc_spk0.wav,epoch004_train_16_ha_seg020_proc_spk0.wav,1.116,0.0050501465,0.016937256,0.0024948872,0.45539907,0.032407924107142855,False,10.510764,35790,1937.8232350734345,2392.024502787558,5077.678571428572,0.010501109,0.96498454,0.019209629,0.015805824,2.463329,677.24646,0.060578443,True,False,True
38,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch038_train_16_ha_seg020_proc_spk0.wav,epoch038_train_16_ha_seg020_proc_spk0.wav,1.116,0.00787763,0.008087158,4.988767e-05,1.108091,0.0,False,0.22799598,35790,147.87739313148128,738.3324549456681,132.8125,7.150613e-05,0.99997014,2.3734621e-05,6.2603094e-06,0.76970875,811.98303,1.042876e-05,True,True,True
4,11,145,2,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch004_train_11_ha_seg145_proc_spk2.wav,epoch004_train_11_ha_seg145_proc_spk2.wav,0.348,0.006167306,0.021606445,0.004875047,0.21178257,0.07799183238636363,False,10.889742,11214,1718.488732318872,1997.0368595305629,3909.090909090909,0.013692671,0.93138087,0.05784449,0.010774596,3.9092543,391.37857,0.030673934,True,False,True
12,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch012_train_08_ha_seg004_proc_spk0.wav,epoch012_train_08_ha_seg004_proc_spk0.wav,4.0,0.009038698,0.011657715,0.0003889001,5.228676,0.0,False,2.2101412,128078,513.6829948963098,1417.5026323171833,664.9925595238095,7.531552e-05,0.99982166,0.00015078417,2.7624857e-05,0.76228684,816.0662,7.555983e-05,True,True,True
28,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch028_train_11_ha_seg145_proc_spk0.wav,epoch028_train_11_ha_seg145_proc_spk0.wav,0.348,0.011872219,0.014129639,0.00055014086,0.7848073,0.0,False,1.5119758,11214,444.0937677936276,1096.9565192576845,877.1306818181819,0.00022921577,0.9997115,0.00026592417,2.2629487e-05,0.88469124,791.9619,3.2257783e-05,True,True,True
14,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch014_train_08_ha_seg004_proc_spk0.wav,epoch014_train_08_ha_seg004_proc_spk0.wav,4.0,0.012539771,0.02178955,0.0012792737,10.063735,0.0,False,4.799166,128078,548.7373782923818,1288.739857361484,958.3333333333334,9.531013e-05,0.99936295,0.00060137233,3.5661204e-05,0.8362629,811.84845,6.66583e-05,True,True,True
30,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch030_train_11_ha_seg145_proc_spk1.wav,epoch030_train_11_ha_seg145_proc_spk1.wav,0.348,0.003454836,0.003479004,1.311812e-05,0.066459045,0.0,False,0.060524374,11214,325.95952106966183,1118.9367127810021,411.22159090909093,0.00022934716,0.9998969,8.1198355e-05,2.1994681e-05,0.8632573,793.04425,3.7420832e-05,True,True,True
2,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch002_train_08_ha_seg004_proc_spk1.wav,epoch002_train_08_ha_seg004_proc_spk1.wav,4.0,0.0041610864,0.021453857,0.002773034,1.1081371,0.06247674851190476,False,14.245953,128078,2002.9685111961762,2248.2302641304577,4817.212301587301,0.021492837,0.93506545,0.051024932,0.013909645,3.7810085,552.0744,0.031179527,True,False,True
0,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk0.wav,epoch000_train_08_ha_seg004_proc_spk0.wav,4.0,0.00404263,0.02130127,0.0035640604,1.0459429,0.11779203869047619,False,14.434809,128078,2172.3660431641256,2338.029902620787,5250.496031746032,0.039416894,0.88890564,0.08116351,0.029930923,5.3996553,263.6356,0.07189356,True,False,True
18,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch018_train_16_ha_seg020_proc_spk2.wav,epoch018_train_16_ha_seg020_proc_spk2.wav,1.116,0.0027337095,0.0028381348,1.5971975e-05,0.1334409,0.0,False,0.32558078,35790,277.7322247070566,1177.8336929851466,138.16964285714286,7.595889e-05,0.9999464,2.6040785e-05,2.7698976e-05,0.7704871,811.92596,0.000110728564,True,True,True
